views,likes,comments,watch_duration,shares,title_length,description_length,edge_intensity,color_histogram,spectral_entropy,audio_intensity,engagement_score
44,13,2,89.42041431450492,0,25,76,0.47544974140991464,0.3472741073492969,0.43351953416892924,0.9920796190052817,1
42,13,2,57.14003225229668,0,99,268,0.3090072379246406,0.827176729772736,0.6206418815326245,0.5836709087156505,1
61,8,2,96.97986191847936,0,15,352,0.27004303720528483,0.402066708691853,0.6279014418020165,0.006828218385246054,0
60,11,2,69.00098476094165,1,94,49,0.6207227805270412,0.6557644348308974,0.5933216266725885,0.1372011111486403,1
45,10,2,58.16760507221126,1,37,323,0.1616999352110744,0.32013117619981757,0.525480594347878,0.07832205290537253,1
47,12,1,53.82932252145026,1,81,696,0.18323206210699144,0.8977875441119492,0.5039775032929428,0.6024439623584775,1
51,8,3,54.27468508925475,0,98,614,0.09990442124451998,0.6509470979505767,0.7269941329700117,0.03345034377548517,1
54,15,3,58.80035472647381,1,27,869,0.6164682793126248,0.4975763631932769,0.5472183554195783,0.6386469679364194,1
46,7,1,56.591864473913716,0,14,537,0.1987280340405831,0.8063007044165024,0.5477578883801363,0.201363433775555,0
57,15,4,83.56429030943778,2,10,685,0.09126998141266698,0.8208809080544485,0.47770763159503715,0.5951166635160619,1
53,11,2,100.0,1,42,176,0.1473217171191874,0.5604473200219674,0.5434925833278672,0.16238703571299895,1
51,10,7,66.29467137732915,1,98,551,0.36542881973927704,0.4634378441358704,0.5366177138585667,0.171309839738091,1
47,8,6,66.58461877935937,0,25,271,0.2744098766811306,0.6687860355736754,0.6776539994342914,0.04099607803701866,1
32,4,3,42.132283890867754,0,75,56,0.28654981863452206,0.5981895681658008,0.6102541522884637,0.7500594767971567,1
47,8,2,56.1210740335448,0,78,31,0.0832883825037577,0.6119486926250127,0.5319854695314091,0.47862213013838284,1
42,8,4,45.687081407943396,1,54,389,0.2728190005720419,0.5529412675132976,0.4855972974799579,0.5146402624005374,1
65,13,10,82.20170187524975,1,11,635,0.16029386180489552,0.5858714515390049,0.5628681301422448,0.7286896593660234,1
56,13,2,99.00129796412035,0,77,239,0.37607895833767807,0.7952668928070047,0.5937621287722861,0.6468124134464848,1
56,10,3,53.78440951016718,0,10,37,0.5198366348976393,0.7552547272895319,0.4333885318960959,0.19631644591322794,1
53,10,0,66.95417835570838,0,8,729,0.5250652547381154,0.9110293294114912,0.5971611663090274,0.2741833861222005,0
53,14,0,66.27301085512926,1,35,213,0.26439061394362506,0.8069424911117337,0.39915927178536115,0.8745100764597246,1
37,9,2,80.25088713247509,0,94,860,0.3039133230310752,0.7964884353415618,0.4883613469369204,0.44075534791521087,1
46,4,3,71.57965626622835,0,77,49,0.1904674715675409,0.8001363636230283,0.6431707571274867,0.024296735734151698,0
47,12,2,100.0,0,69,159,0.16720380594402443,0.7540502375350246,0.45917154047469616,0.6626644557448771,1
52,17,1,58.76254335896704,0,81,216,0.3166752922160264,0.7292216046868785,0.24434145628304055,0.13240626860222504,1
47,14,3,83.49332636211962,0,63,458,0.5059728968195544,0.8706923096650752,0.688942244913668,0.303867864872853,1
43,11,2,61.071596557569436,1,98,314,0.04571206026125032,0.6487122184641185,0.4045311089880322,0.07102663034013101,1
46,10,3,45.97193101904078,0,89,782,0.6595778710404485,0.9199702498922004,0.4657305954639517,0.5389636636681888,1
52,9,3,91.39932444488966,1,72,900,0.6810127177075167,0.9839015685894064,0.31259302393269,0.5716144836409308,1
47,10,2,98.10155252620933,1,76,469,0.14939521823199975,0.8836098319704495,0.5411655575106779,0.5370257577704488,1
43,10,1,76.14983046817083,2,20,633,0.3872704269006293,0.4975529778774329,0.37844944532478847,0.05235044770536812,1
57,10,3,60.54840249421235,0,77,283,0.1269265362998516,0.4964767135479825,0.6083227530592684,0.044218690555761,1
40,6,1,52.922239264519085,2,64,580,0.1374280202972063,0.7347345573966821,0.3825728482120714,0.3421383676915052,1
47,9,4,78.4090718782387,1,82,452,0.37905538200099825,0.9261682455273369,0.5620846992131671,0.9233690488402118,1
46,10,1,38.09815874307297,1,77,25,0.6085950404342733,0.6831973799142603,0.4694737874934979,0.58687269325563,1
52,9,2,83.07603612083935,0,40,606,0.3141160261585529,0.7044315498522247,0.44628716444960903,0.6690919409082109,1
48,10,2,63.731738107646876,0,32,462,0.2623078685941822,0.7059867801180822,0.6183611195546543,0.2141017102885917,1
41,12,3,63.409166755207465,0,84,370,0.1295834986749685,0.7691702843648642,0.4460842246432641,0.6375950824882564,1
40,7,3,53.90355877163152,0,80,29,0.4081280618288446,0.5058369030223938,0.49458452046087986,0.5888193811700247,1
63,19,2,48.441615145555076,2,36,376,0.08303741602735419,0.9499116758849426,0.3082129812631391,0.5138872075224991,1
70,14,3,69.12783294674239,0,56,208,0.3907868887555313,0.4769121772161005,0.4749344508773446,0.7250255426230582,1
55,7,2,72.93268225179828,1,21,131,0.48927189727656045,0.6864117528348088,0.35037073617187453,0.5416681995019497,0
60,7,4,68.62408373753567,0,14,41,0.322673667859617,0.6282399662921164,0.658079969188353,0.11082225811919677,0
51,9,1,86.42112963089772,0,47,692,0.16671746717168884,0.9411808721130402,0.6338153533499349,0.2616376021565048,0
46,7,4,70.89851528511949,1,60,594,0.5072048090690768,0.9831197848156902,0.5864414990475567,0.9025526613420124,1
56,14,5,80.73366211405234,0,73,412,0.6746149492699235,0.5733279845801805,0.5946010122674061,0.12014885839509992,1
66,15,8,47.96960461622042,0,97,823,0.17054447638736442,0.6527377947237454,0.49328828669728503,0.24605038270934376,1
52,14,4,63.37156173765434,1,29,810,0.041247383971368526,0.5041624127068178,0.5763476643585659,0.43221680759365744,1
34,7,1,92.25265500228855,0,67,834,0.4454426926513718,0.8376734451728591,0.5636531755495712,0.19871688614764682,1
49,9,2,84.57548235254264,1,31,178,0.14660320958099138,0.5854720487540394,0.39737406884281057,0.37483719101378443,1
48,8,1,75.00456385607096,1,47,232,0.059273029940169086,0.5321899741825584,0.35298832439154215,0.43137633774692974,1
68,14,2,64.32117829721355,0,12,854,0.36642855174305183,0.8229213270824812,0.37219444992107953,0.0637894750580984,1
50,11,0,55.956613702896085,0,49,542,0.41414911574472885,0.7289270870144059,0.5518387730151245,0.4268933726239523,1
61,11,4,62.05555469451987,0,90,881,0.5039460357344437,0.916385300407541,0.5053145852235826,0.4849951909013581,1
56,16,3,79.56224421407475,0,76,495,0.27150015197941796,0.4974972594282631,0.43923844068832674,0.15460653053652373,1
47,10,5,40.257778756765674,0,11,960,0.539680402585001,0.8279775101123764,0.48555538718854496,0.7972890751200988,1
58,15,3,96.92553215211166,0,99,364,0.41743360843590266,0.3740358018568207,0.640271645394442,0.9328385291385196,1
53,11,3,88.58249852522269,0,69,336,0.20834028732496254,0.7609364999105369,0.6960790361612944,0.033157515827369255,1
48,8,2,88.23870768259192,0,61,484,0.12207820006162465,0.7181351624642041,0.3831891641909485,0.4376474735543412,1
48,11,4,79.21894701349954,0,53,746,0.18635579272376518,0.6159993761871757,0.7108034502466104,0.5835904947921123,1
49,8,5,71.61939654934099,1,60,81,0.18925531412300262,0.7476282724151255,0.5429525274437323,0.45548150643889573,1
47,10,2,75.66687228948979,1,64,119,0.40707877465772335,0.8342872597114334,0.4789230288349883,0.8939209170842035,1
43,8,0,64.50923286636487,0,7,960,0.4443112898305964,0.4946930397232899,0.4702335540649968,0.6405836810179063,0
51,7,1,100.0,0,96,772,0.1421569514393008,0.7826347872523575,0.4021642125348689,0.15525700074138415,0
45,8,3,67.92256005577359,1,78,721,0.14519402595883696,0.9473845349626754,0.42353447456104565,0.9658671977122417,1
50,9,2,62.86507507859766,0,90,442,0.34020508252605575,0.5901832834186271,0.4802047723446502,0.707370926351116,1
67,9,5,66.01788059853456,0,9,783,0.31432308570919437,0.7029735734639473,0.45402017075385415,0.04364605238586994,1
49,12,3,59.1516464276993,0,25,917,0.12295713153422534,0.9427595215753174,0.4164187737239854,0.8334376164823709,1
50,10,3,82.13558834955936,1,63,222,0.07776383986605656,0.7079882923762266,0.476589442758944,0.5352748967105682,1
44,8,3,62.21424237235393,1,39,95,0.20198277919654503,0.5674707401448335,0.1657852287048246,0.753301265889316,1
40,8,3,68.11226941107422,0,36,663,0.11334004402964333,0.8599118347375483,0.6074020466740864,0.809300442099023,1
53,13,3,90.04514248404723,0,61,552,0.38852692415951917,0.7541561480465369,0.47928295371631796,0.25445519372460357,1
51,5,0,86.06231326212918,0,27,313,0.3695817875928602,0.6912612201481858,0.3007991502649757,0.9424970947652639,0
55,11,3,54.6426448266383,1,28,536,0.35041777463469226,0.6698262369408847,0.46291419178592363,0.5516115311354356,1
55,11,3,87.71139238908782,0,65,405,0.16213462434382572,0.6465565070890711,0.3964875509686946,0.8078988696324042,1
47,13,5,48.75347433596217,0,91,462,0.16484034951260818,0.691726345782568,0.5946819933418037,0.9593080442606672,1
37,8,2,47.48270530987794,0,38,694,0.11086065786501634,0.7479462899285552,0.5224603351921294,0.9394098009050246,1
40,5,2,65.10104605458889,0,5,143,0.4398818043131873,0.8985666787666471,0.34853542227634626,0.22602788143848895,0
57,10,3,74.39396711760257,0,93,54,0.6676056124317911,0.7494660845057662,0.5165555739835956,0.22596029292881636,1
48,10,1,66.63065557966732,2,35,877,0.23983918205585303,0.320608818702219,0.3641880327088364,0.1993187496944181,1
59,7,2,76.5837378115866,1,81,545,0.3039679563704453,0.7744213044282489,0.4753598689121122,0.1110333678352341,0
59,16,1,64.35018947179309,2,33,841,0.32148314826108926,0.6593083495222802,0.3674558709888609,0.027666281101242585,1
56,7,0,39.11015421553893,1,89,316,0.24043469915520096,0.722716468787122,0.5697795022674259,0.9015999577713194,0
43,4,1,67.14041160085986,0,19,362,0.584564829626149,0.7883508356975941,0.5433660942919081,0.11476877931628471,0
42,2,2,47.19110390365991,0,89,116,0.2047282284848337,0.5264542835972453,0.47170985056361564,0.6853305965809421,0
51,11,4,70.04718132509221,0,55,224,0.21476618501722616,0.9858827804578129,0.5569615755964619,0.18707938666319224,1
43,8,3,51.20680420503009,1,8,556,0.3637490791877397,0.8252816764913997,0.4642139153644956,0.8627576176390817,1
32,4,1,77.75979230741794,0,47,613,0.25075436549686814,0.9421463570041048,0.502972981487812,0.3474595651030288,0
51,13,0,90.32013263626558,0,11,271,0.31312506366793436,0.973000859447735,0.351173098273049,0.8112309676655134,1
53,8,2,44.06452409708758,2,98,168,0.26891053322067343,0.7871492875571763,0.51320560948194,0.976132632167096,1
66,12,2,39.37181336352167,1,49,505,0.05869941463777262,0.8230467046078936,0.6690728248409078,0.2802114811116222,1
63,10,2,65.49418109479457,2,22,901,0.15109005953864524,0.8882646979168048,0.5177665191771301,0.10090468689253673,1
45,13,2,86.94041747490292,0,99,620,0.5130434474906492,0.6539609698326044,0.5264043265951637,0.8835278298772911,1
55,13,0,72.33991431091648,1,5,837,0.5110035988907085,0.7442998330839563,0.4912588445264631,0.5755297229755896,1
46,11,2,63.599896472167536,3,52,83,0.36765322843512654,0.7258087961421681,0.34283246205818274,0.48985222623434965,1
51,6,3,53.863346622257986,0,62,648,0.3555157767830215,0.5424391896686326,0.45744319398413774,0.237810419721177,0
42,8,2,80.85225706775852,0,43,159,0.4674416393057028,0.752821522341519,0.6192859399874648,0.4121736705560246,1
56,12,3,93.06057892909084,0,15,50,0.03075118677686102,0.8016577882198125,0.3891183752074424,0.8784442742712985,1
43,8,1,41.95935900170252,0,73,607,0.2679804734452503,0.6322871365784936,0.4396935597790349,0.6159656723612049,1
53,9,1,74.40703669800799,0,59,519,0.1903593332157939,0.5814842482164676,0.4433042355404085,0.5764390959063499,0
50,13,2,100.0,0,39,178,0.09083229224672755,0.7514138654938028,0.4125470970243133,0.02405297561844133,1
46,4,1,60.91560203579565,0,31,662,0.6714363571504928,0.7726772887783149,0.607493262322737,0.32356749444185395,0
43,9,1,67.1387968688345,0,70,821,0.3099820012623569,0.6682675787847733,0.48654729943394565,0.8964856300525207,1
43,8,0,69.48097388064431,0,98,525,0.13430241199533283,0.7553530116585655,0.46732141610673605,0.8456546321074112,0
49,11,2,63.872589239187405,0,58,238,0.20363848319740316,0.7840611796717213,0.22620842088113524,0.5817344543594034,1
49,7,3,86.45601518178773,0,15,66,0.08503079403008275,0.5360831742425268,0.596828918316615,0.13106269823632744,0
51,8,2,97.0232188154165,1,90,424,0.19104415248215806,0.4068330062762583,0.3455057184517455,0.8893658551361521,1
63,13,0,44.4315240774298,0,87,40,0.10053462077485949,0.7186367173763869,0.5889451315325037,0.6616980427691203,1
50,16,3,55.984277179748794,2,87,788,0.3316870302599679,0.5945104351301943,0.6067918148271925,0.9553916659667107,1
55,17,3,88.69268609329676,0,10,816,0.08467400508271622,0.7099007124162705,0.453881778341089,0.9084364950659323,1
49,8,2,79.00472114539025,0,62,482,0.6587457109237033,0.6491116054018095,0.6519349994002486,0.24050768061935557,0
62,8,2,76.5507335766357,0,97,49,0.08403686783421407,0.5598381936860447,0.551287265004816,0.5128588573855573,0
51,11,2,80.44817693731159,0,36,216,0.49112447429545886,0.6681177468387259,0.4024649501394905,0.4996583280946195,1
50,9,1,71.44193794614142,1,45,746,0.6649534313138199,0.6345849273375659,0.6748488592810901,0.23477564043290922,1
52,12,3,77.21776553866661,0,41,199,0.2058165987328831,0.8546152874317584,0.4500989594867565,0.3095599293941136,1
50,10,3,65.11844253464233,2,55,641,0.3171988377769005,0.8559823249845288,0.40885088002439246,0.9603187800677654,1
37,7,2,66.57982443010724,1,26,889,0.22274717354211637,0.6361454036138963,0.39903210581435583,0.05373334588177825,1
58,13,2,68.57145876970421,1,11,277,0.22092317583444238,0.8957021126106175,0.5261995546678084,0.848278559053585,1
43,6,4,63.88969523426269,1,33,87,0.34135335821007673,0.9159174093860937,0.49616929612170346,0.7147936286504817,1
56,12,6,77.03225506057102,1,44,589,0.3660911787931422,0.7948203183325303,0.40334273888273775,0.0714493926769677,1
52,10,2,74.46443367206493,0,44,149,0.10002222304156698,0.8931187835999006,0.41627553995402566,0.4694322187224774,1
31,8,1,42.00750950249383,0,57,749,0.20105451520933817,0.7307300852448223,0.6588522116970293,0.3607221583355049,1
58,8,4,66.95081564454276,0,31,692,0.360875190767156,0.6819189798251716,0.523645930470004,0.45522071118684204,1
33,5,2,70.31067000601907,1,78,130,0.11475953758605933,0.7664501115597216,0.4259891696431854,0.4411209125304303,1
58,17,3,92.95216149765893,1,72,239,0.24446239560093802,0.2474610547343918,0.3865075069461017,0.373185388982176,1
48,10,5,65.6991796658821,1,47,598,0.38709303608316237,0.3485977011813492,0.533213468746347,0.2247991861164893,1
49,14,1,71.44670908105805,1,24,241,0.20296112162518717,0.4185776189634993,0.4080600201249229,0.7532143494246903,1
51,12,2,68.84854024448862,0,48,442,0.15150988440957472,0.7587283320312184,0.46541831052958943,0.08027848007440741,1
46,13,0,89.832685487185,0,30,526,0.24098533190939203,0.7670099287077625,0.5387929009666127,0.9705943595077234,1
47,8,0,52.07744120451673,0,76,988,0.05094894335788659,0.803724178903585,0.5486063647423939,0.8706837224522322,0
52,7,0,58.22598146042293,0,49,423,0.45407059348151846,0.819087170668695,0.4470952428547228,0.09966454547715775,0
45,11,2,57.22147831764579,2,40,443,0.1817698091319421,0.7335522330072657,0.2583064776166808,0.4160514282570785,1
49,12,3,70.21017590411887,0,42,740,0.043237416124861566,0.5372724024841322,0.601380056710531,0.7990437856802328,1
56,12,0,47.5927880020602,0,10,316,0.4118582615152224,0.6823596750018989,0.5875898296497477,0.7356369824519091,1
46,10,3,91.97731656945786,0,62,137,0.440870345416197,0.845306545338179,0.552886889791127,0.6213814409961304,1
35,10,2,76.23282560232968,1,34,935,0.29235056547480714,0.5838105349832767,0.5183608682774538,0.3445209453721023,1
62,9,2,78.78088997490227,1,36,865,0.5743143853058247,0.7035245411388796,0.6207302978356792,0.5296977854887276,0
51,11,0,100.0,1,60,673,0.1593383912337363,0.8172971361801425,0.5576377780113227,0.6262670391791988,1
47,5,1,64.83987635830803,0,14,530,0.12280463444286122,0.5558939383273669,0.4714380898293123,0.09817697325826458,0
51,7,3,82.83968252727715,1,31,336,0.3201062339602125,0.7199804424491169,0.5357014826695551,0.18559985344954133,1
39,7,2,78.73425372058382,0,93,574,0.24108156533445216,0.26385660763049085,0.5348762467647543,0.08494814333224465,1
69,17,4,93.09105193615125,1,54,726,0.478062897616815,0.7793776785427841,0.6169242147034892,0.14060356093711568,1
52,12,1,80.36864924770376,0,97,397,0.14791127672086832,0.637287920963885,0.6712398979163088,0.9829681476976224,1
51,16,5,62.362408622321986,0,82,851,0.2218019268577572,0.5355510537961189,0.6377559455039785,0.7069913391468294,1
52,6,2,76.36005504358451,0,41,925,0.6059417168184833,0.7569812494800808,0.6415612654760099,0.9860739938030257,0
48,9,3,60.29799065013144,0,64,278,0.35994183052629036,0.502065761837093,0.5217116716214422,0.24844356835047288,1
53,8,1,62.99328842694684,0,75,523,0.17448597937423527,0.7147235344019133,0.6136655700555523,0.20354162184239843,0
53,6,2,69.7958318195276,0,51,673,0.02891393756841755,0.7384390247042124,0.47435486956734757,0.7403978594744717,0
46,7,2,67.21337728168288,0,40,911,0.26438625778540037,0.5562909428991876,0.3574806715926313,0.7909965746154878,0
61,10,4,56.59161188796962,0,72,139,0.14908281193990713,0.9492477743441189,0.6094133284273691,0.8231949218685758,1
54,10,3,35.95829846497867,1,49,220,0.06485471290629341,0.8147165727437381,0.4901126761555189,0.975946919924076,1
43,6,2,74.44672873933806,0,74,692,0.4151642420502031,0.7793653472010026,0.6382327234293989,0.1859710206366354,0
49,10,1,75.51446462768818,0,53,564,0.3389265048499049,0.7303012508870013,0.6162057071040256,0.9194900156454865,1
52,15,6,75.45562177270492,0,88,967,0.41499906916333534,0.8051927036404494,0.7500734385644381,0.4566393377766731,1
46,11,1,98.58931015020457,1,31,675,0.5809129010108404,0.6301049978188425,0.4651958390933749,0.5729561454905772,1
